time(ms),ax,ay,az,gx,gy,gz
17100,-0.889040 0.225705 -8.518710 -0.007636 -0.049087 -0.001091
17120,-0.892666 0.218878 -8.527692 -0.008181 -0.052905 0.000000
17140,-0.897339 0.222721 -8.523849 -0.002727 -0.047997 -0.000545
17160,-0.889186 0.221381 -8.518724 -0.006000 -0.053451 -0.000545
17180,-0.901300 0.233099 -8.530710 -0.002182 -0.044724 -0.001636
17200,-0.904666 0.224143 -8.533202 -0.007090 -0.051269 -0.001091
17220,-0.913623 0.229712 -8.531942 -0.004363 -0.049633 0.000000
17240,-0.895124 0.227252 -8.506390 -0.007090 -0.050724 -0.001636
17260,-0.908359 0.223773 -8.535726 -0.007090 -0.050724 0.000000
17280,-0.916147 0.233769 -8.534350 -0.004363 -0.047451 -0.000545
17300,-0.899687 0.222486 -8.524084 -0.004363 -0.047451 0.000545
17320,-0.906660 0.230408 -8.526937 -0.006545 -0.049633 -0.001636
17340,-0.903048 0.224305 -8.505027 -0.002727 -0.047997 -0.001091
17360,-0.887602 0.238778 -8.512102 -0.003272 -0.050724 -0.001091
17380,-0.894677 0.220832 -8.536512 -0.002182 -0.049633 -0.002182
17400,-0.897540 0.222701 -8.543263 -0.006545 -0.051269 -0.000545
17420,-0.895671 0.222887 -8.532303 -0.009272 -0.053996 -0.001091
17440,-0.886865 0.225923 -8.533577 -0.002727 -0.049087 -0.002182
17460,-0.888139 0.225795 -8.544478 -0.007636 -0.051814 -0.001636
17480,-0.896886 0.222766 -8.519495 -0.002727 -0.046906 -0.001091
17500,-0.902070 0.239486 -8.528633 -0.007090 -0.047451 -0.000545
17520,-0.902589 0.228660 -8.520065 -0.008181 -0.050724 -0.000545
17540,-0.898331 0.220467 -8.536879 -0.008181 -0.050724 0.000545
17560,-0.897905 0.233438 -8.510977 -0.003272 -0.051269 0.001091
17580,-0.893553 0.220944 -8.536401 -0.005454 -0.046360 -0.002182
17600,-0.899582 0.218187 -8.537004 -0.007636 -0.052905 0.000545
17620,-0.902340 0.232995 -8.513576 -0.003272 -0.048542 -0.000545
17640,-0.904770 0.232752 -8.520284 -0.003272 -0.046906 -0.001091
17660,-0.900704 0.218074 -8.537115 -0.005454 -0.048542 0.000000
17680,-0.902452 0.230829 -8.530826 -0.006000 -0.046360 0.000000
17700,-0.891853 0.240508 -8.503907 -0.005454 -0.049633 -0.001636
17720,-0.895102 0.242338 -8.523626 -0.003818 -0.052360 -0.000545
17740,-0.893272 0.225282 -8.525598 -0.003818 -0.051269 -0.002182
17760,-0.903864 0.230688 -8.511573 -0.007090 -0.050724 -0.001091
17780,-0.900613 0.228858 -8.524178 -0.005454 -0.049087 -0.001091
17800,-0.893824 0.223072 -8.517034 -0.005454 -0.048542 -0.001636
17820,-0.895299 0.229389 -8.523645 -0.009817 -0.053996 0.000000
17840,-0.886828 0.225927 -8.531418 -0.007090 -0.049087 -0.001636
17860,-0.892445 0.216745 -8.536289 -0.008727 -0.051269 -0.002182
17880,-0.901626 0.226602 -8.524279 -0.007090 -0.047997 0.000545
17900,-0.900389 0.211641 -8.526310 -0.007090 -0.051269 -0.001091
17920,-0.891646 0.223290 -8.531900 -0.002727 -0.045815 0.000000
17940,-0.892927 0.227472 -8.519099 -0.005454 -0.050724 0.000000
17960,-0.895210 0.218624 -8.510708 -0.006545 -0.050178 0.000000
17980,-0.899748 0.228944 -8.534865 -0.006000 -0.055087 -0.001636
18000,-0.898047 0.226960 -8.530385 -0.006545 -0.051269 -0.001636
18020,-0.900031 0.220296 -8.502570 -0.011999 -0.052905 -0.000545
18040,-0.906694 0.228250 -8.535560 -0.004363 -0.046906 -0.001636
18060,-0.898741 0.220425 -8.523990 -0.008181 -0.051814 -0.001091
18080,-0.897946 0.226970 -8.530375 -0.006000 -0.046360 -0.002182
18100,-0.895712 0.225038 -8.506448 -0.006000 -0.048542 0.000000
18120,-0.899798 0.226784 -8.515476 -0.004909 -0.054542 -0.001091
18140,-0.898052 0.231269 -8.521767 -0.006000 -0.046906 -0.000545
18160,-0.906497 0.228269 -8.533385 -0.003272 -0.049087 -0.000545
18180,-0.900876 0.218057 -8.534978 -0.010363 -0.051269 -0.000545
18200,-0.900314 0.218113 -8.513373 -0.002727 -0.047997 -0.000545
18220,-0.902413 0.232987 -8.522202 -0.005454 -0.051814 -0.002182
18240,-0.900468 0.222408 -8.545712 -0.007636 -0.051814 -0.001091
18260,-0.906738 0.230400 -8.539874 -0.003818 -0.043088 0.001091
18280,-0.898746 0.216115 -8.521835 -0.005454 -0.044724 0.001636
18300,-0.910876 0.225677 -8.527358 -0.004363 -0.049633 -0.001091
18320,-0.897005 0.231373 -8.510887 -0.004363 -0.050724 0.000000
18340,-0.895617 0.220738 -8.521523 -0.007090 -0.052905 -0.000545
18360,-0.901943 0.226570 -8.526465 -0.004909 -0.051814 -0.002727
18380,-0.900421 0.220258 -8.517694 -0.006000 -0.050724 -0.001091
18400,-0.902424 0.237296 -8.513584 -0.004909 -0.050178 -0.001091
18420,-0.894005 0.218744 -8.512742 -0.005454 -0.053996 -0.004909
18440,-0.897472 0.224862 -8.528172 -0.004909 -0.050724 -0.001091
18460,-0.895664 0.220733 -8.512908 -0.007090 -0.048542 0.000545
18480,-0.895483 0.225061 -8.515045 -0.008727 -0.052905 -0.001091
18500,-0.897620 0.233467 -8.526032 -0.006545 -0.050724 0.000545
18520,-0.897834 0.224826 -8.521745 -0.003818 -0.051269 -0.000545
18540,-0.895700 0.218575 -8.536615 -0.005454 -0.047997 -0.001091
18560,-0.889023 0.232172 -8.540257 -0.010363 -0.052360 -0.000545
18580,-0.896974 0.227067 -8.536742 -0.006000 -0.048542 -0.001636
18600,-0.902079 0.226556 -8.545873 -0.006000 -0.050178 -0.000545
18620,-0.893970 0.223057 -8.549371 -0.006000 -0.050178 -0.002182
18640,-0.897469 0.218398 -8.521708 -0.008727 -0.052905 -0.001091
18660,-0.899974 0.218147 -8.526268 -0.009272 -0.049633 -0.001091
18680,-0.900224 0.215967 -8.541377 -0.008727 -0.050178 -0.000545
18700,-0.898094 0.216180 -8.536855 -0.006000 -0.049633 0.000545
18720,-0.900036 0.228915 -8.521965 -0.005454 -0.051269 -0.002182
18740,-0.900230 0.228896 -8.521984 -0.004909 -0.052360 0.001091
18760,-0.895940 0.227170 -8.521555 -0.006545 -0.049633 0.000000
18780,-0.893356 0.227429 -8.508368 -0.006000 -0.050178 0.000000
18800,-0.901717 0.228747 -8.554456 -0.007090 -0.051814 0.000000
18820,-0.906863 0.226078 -8.561435 -0.007636 -0.051814 -0.001636
18840,-0.898758 0.222579 -8.528301 -0.002727 -0.046360 -0.000545
18860,-0.897948 0.222660 -8.536839 -0.004363 -0.051269 -0.001636
18880,-0.895712 0.225038 -8.527997 -0.008181 -0.055087 -0.001091
18900,-0.895488 0.227215 -8.521510 -0.009272 -0.051814 -0.001636
18920,-0.889001 0.230019 -8.512241 -0.007636 -0.051814 -0.001636
18940,-0.899127 0.211767 -8.532648 -0.009272 -0.052360 -0.003818
18960,-0.913069 0.214683 -8.531887 -0.007090 -0.050724 -0.009817
18980,-0.914463 0.227473 -8.572969 -0.002727 -0.047997 -0.018544
19000,-0.910293 0.225735 -8.551003 -0.009272 -0.050178 -0.004909
19020,-0.899101 0.213925 -8.549885 -0.009817 -0.054542 -0.002727
19040,-0.897982 0.220501 -8.538998 -0.012545 -0.052360 -0.001091
19060,-0.902180 0.217927 -8.532953 -0.011999 -0.050724 -0.001091
19080,-0.900445 0.218100 -8.511231 -0.012545 -0.050178 0.000000
19100,-0.898116 0.222643 -8.536857 -0.010908 -0.052905 -0.001636
19120,-0.897884 0.220511 -8.526059 -0.009272 -0.051814 0.000000
19140,-0.897860 0.216204 -8.523902 -0.011454 -0.049087 -0.001091
19160,-0.897858 0.229133 -8.528212 -0.010363 -0.052905 0.000545
19180,-0.900013 0.218144 -8.504724 -0.007636 -0.053451 0.000000
19200,-0.889454 0.229974 -8.525216 -0.005454 -0.049633 0.000000
19220,-0.903482 0.232881 -8.520154 -0.007636 -0.051269 -0.002727
19240,-0.887646 0.225845 -8.548738 -0.009817 -0.052905 -0.001091
19260,-0.896837 0.222771 -8.538883 -0.008727 -0.054542 -0.001091
19280,-0.889136 0.236470 -8.531649 -0.009817 -0.047997 -0.000545
19300,-0.896986 0.220601 -8.519505 -0.010908 -0.055087 -0.001636
19320,-0.897770 0.216213 -8.521738 -0.008181 -0.053451 -0.002727
19340,-0.900004 0.222454 -8.528426 -0.009272 -0.051814 -0.000545
19360,-0.891608 0.221139 -8.527586 -0.007090 -0.049087 -0.001636
19380,-0.895078 0.225102 -8.532243 -0.006545 -0.045269 -0.002182
19400,-0.910509 0.217094 -8.596277 -0.008181 -0.049633 -0.001636
19420,-0.899123 0.233316 -8.491705 -0.006000 -0.050178 0.000000
19440,-0.891520 0.236232 -8.469397 -0.009817 -0.053996 0.000000
19460,-0.886450 0.243203 -8.449495 -0.004363 -0.047997 -0.000545
19480,-0.901027 0.222352 -8.487586 -0.013090 -0.055632 -0.002182
19500,-0.898175 0.226947 -8.577805 -0.010908 -0.050724 -0.001636
19520,-0.902199 0.224389 -8.550194 -0.008181 -0.049633 -0.000545
19540,-0.900447 0.222410 -8.534935 -0.005454 -0.047997 0.000000
19560,-0.891652 0.212515 -8.536210 -0.006545 -0.050724 -0.000545
19580,-0.901547 0.228764 -8.535045 -0.006545 -0.047997 -0.000545
19600,-0.902536 0.230820 -8.522215 -0.005454 -0.047997 0.000000
19620,-0.891861 0.223268 -8.508218 -0.009817 -0.051814 -0.001091
19640,-0.897258 0.220574 -8.528152 -0.006545 -0.048542 -0.001636
19660,-0.899953 0.226769 -8.539195 -0.005454 -0.045815 -0.001091
19680,-0.904532 0.213382 -8.520259 -0.010363 -0.050178 -0.000545
19700,-0.898525 0.231221 -8.519659 -0.011999 -0.051269 -0.002727
19720,-0.906544 0.219645 -8.535544 -0.004363 -0.049633 0.000545
19740,-0.909501 0.221504 -8.533686 -0.009817 -0.050724 -0.001091
19760,-0.892557 0.225354 -8.519062 -0.008727 -0.051269 0.000545
19780,-0.901637 0.233065 -8.532899 -0.009817 -0.050724 -0.000545
19800,-0.902545 0.228665 -8.526525 -0.007090 -0.046906 -0.001636
19820,-0.900481 0.233181 -8.528474 -0.007636 -0.052905 -0.000545
19840,-0.893810 0.227383 -8.527806 -0.007636 -0.048542 0.000000
19860,-0.888834 0.225726 -8.516535 -0.007090 -0.050178 0.001091
19880,-0.894800 0.222974 -8.540834 -0.007636 -0.048542 0.000000
19900,-0.899707 0.218174 -8.526241 -0.006000 -0.046360 -0.001091
19920,-0.902352 0.217910 -8.528661 -0.010363 -0.050178 -0.001091
19940,-0.906927 0.223917 -8.542048 -0.007636 -0.053451 -0.001636
19960,-0.892300 0.240463 -8.510417 -0.005454 -0.050724 -0.002182
19980,-0.910231 0.217122 -8.527294 -0.006545 -0.046360 -0.002182
20000,-0.899095 0.226855 -8.526180 -0.009272 -0.051814 -0.003272
20020,-0.897981 0.224811 -8.523914 -0.006545 -0.049087 -0.001636
20040,-0.906489 0.223960 -8.518300 -0.006545 -0.051269 0.000000
20060,-0.892256 0.234003 -8.516877 -0.012545 -0.048542 -0.000545
20080,-0.901607 0.228758 -8.554444 -0.009272 -0.047451 0.000000
20100,-0.902542 0.222200 -8.539454 -0.010363 -0.050178 -0.002182
20120,-0.900481 0.231026 -8.547868 -0.003818 -0.046360 0.000000
20140,-0.902430 0.213592 -8.537288 -0.008181 -0.050178 -0.001636
20160,-0.904779 0.228441 -8.522439 -0.008727 -0.050178 -0.001091
20180,-0.905014 0.226263 -8.535392 -0.006545 -0.049087 0.001636
20200,-0.896419 0.222813 -8.551771 -0.008727 -0.055087 -0.000545
20220,-0.897714 0.231303 -8.543281 -0.007090 -0.051814 -0.000545
20240,-0.891379 0.221162 -8.527563 -0.008727 -0.051269 0.000000
20260,-0.897210 0.231353 -8.521682 -0.010363 -0.050724 -0.001091
20280,-0.899948 0.213840 -8.528420 -0.013090 -0.051814 0.000545
20300,-0.891602 0.229759 -8.525431 -0.010363 -0.054542 -0.001636
20320,-0.901542 0.222300 -8.524270 -0.007636 -0.049087 -0.000545
20340,-0.900381 0.226726 -8.526309 -0.007090 -0.046906 -0.001091
20360,-0.898110 0.226953 -8.547630 -0.007636 -0.047451 -0.002182
20380,-0.897883 0.231286 -8.536834 -0.006545 -0.050178 -0.001091
20400,-0.900015 0.215988 -8.545666 -0.009272 -0.054542 -0.001636
20420,-0.891609 0.238378 -8.525432 -0.012545 -0.050178 -0.001636
20440,-0.903697 0.224240 -8.533105 -0.007090 -0.051269 -0.000545
20460,-0.898442 0.222610 -8.547664 -0.009272 -0.050724 0.000545
20480,-0.908690 0.225895 -8.537914 -0.006545 -0.051269 -0.000545
20500,-0.898941 0.216096 -8.513236 -0.011454 -0.053451 -0.001636
20520,-0.902276 0.224382 -8.535118 -0.007636 -0.049087 0.001636
20540,-0.893990 0.225210 -8.553683 -0.008181 -0.050724 0.000545
20560,-0.897471 0.233482 -8.528172 -0.009272 -0.056723 -0.001636
20580,-0.904284 0.232800 -8.535318 -0.004363 -0.049633 -0.001636
20600,-0.898500 0.226914 -8.502418 -0.006545 -0.049633 -0.001091
20620,-0.902232 0.235160 -8.550198 -0.004363 -0.045815 -0.000545
20640,-0.902605 0.222194 -8.532996 -0.007636 -0.050724 0.001091
20660,-0.887558 0.225854 -8.516407 -0.008727 -0.048542 -0.001636
20680,-0.892518 0.221048 -8.521213 -0.011999 -0.053451 -0.002727
20700,-0.899479 0.222507 -8.528374 -0.003272 -0.048542 -0.001091
20720,-0.895865 0.229333 -8.532322 -0.008181 -0.051814 0.000000
20740,-0.897658 0.224843 -8.519572 -0.011454 -0.052905 -0.000545
20760,-0.904302 0.217715 -8.543940 -0.007090 -0.049633 -0.001091
20780,-0.904967 0.217648 -8.559091 -0.008727 -0.051269 -0.001636
20800,-0.896414 0.224968 -8.530222 -0.007636 -0.046906 -0.001091
20820,-0.899868 0.226777 -8.534877 -0.006545 -0.051269 -0.001091
20840,-0.891594 0.227605 -8.523275 -0.007636 -0.052360 -0.000545
20860,-0.899386 0.218206 -8.526210 -0.007090 -0.049633 -0.002182
20880,-0.900165 0.224593 -8.532752 -0.005454 -0.051269 -0.001091
20900,-0.900243 0.218120 -8.537069 -0.008727 -0.049087 0.001091
20920,-0.895941 0.212086 -8.519401 -0.009817 -0.051814 -0.000545
20940,-0.906285 0.226136 -8.516125 -0.009272 -0.052905 0.000000
20960,-0.907320 0.234652 -8.531313 -0.006545 -0.049087 0.000000
20980,-0.905268 0.228392 -8.528953 -0.010363 -0.053996 -0.001091
21000,-0.900754 0.226689 -8.526346 -0.007090 -0.050178 0.000000
21020,-0.906767 0.226088 -8.533412 -0.011999 -0.053451 0.000000
21040,-0.909523 0.210728 -8.550926 -0.008181 -0.050178 -0.000545
21060,-0.907644 0.217380 -8.555048 -0.009272 -0.053996 -0.001091
21080,-0.896681 0.227096 -8.502235 -0.007636 -0.050724 -0.001091
21100,-0.897740 0.214061 -8.530354 -0.008181 -0.053451 -0.002727
21120,-0.908620 0.212973 -8.537907 -0.003818 -0.049087 -0.000545
21140,-0.894624 0.227302 -8.540817 -0.009817 -0.050178 -0.001636
21160,-0.860902 0.254377 -8.246539 -0.007636 -0.052360 -0.002182
21180,-0.924330 0.194163 -8.791596 -0.008181 -0.049087 -0.002182
21200,-0.922054 0.211630 -8.741807 -0.008727 -0.053996 -0.001091
21220,-0.893813 0.238157 -8.508413 -0.007636 -0.052360 -0.002727
21240,-0.890989 0.225510 -8.484427 -0.006545 -0.051814 -0.001091
21260,-0.888551 0.225754 -8.477719 -0.007636 -0.051269 0.001091
21280,-0.899082 0.218237 -8.539108 -0.006545 -0.049087 0.000000
21300,-0.900135 0.224596 -8.530594 -0.006545 -0.047451 -0.002182
21320,-0.904550 0.219845 -8.531035 -0.007090 -0.047451 0.000545
21340,-0.898527 0.216137 -8.526123 -0.004909 -0.046906 -0.002182
21360,-0.893615 0.225248 -8.508393 -0.009272 -0.052905 0.000000
21380,-0.895279 0.222927 -8.517179 -0.007090 -0.050724 0.000545
21400,-0.895445 0.218600 -8.530125 -0.008181 -0.047451 0.000000
21420,-0.895462 0.227218 -8.532282 -0.007090 -0.050178 0.000000
21440,-0.899773 0.228942 -8.513319 -0.006000 -0.053996 0.001091
21460,-0.902359 0.222219 -8.528662 -0.007090 -0.050724 -0.000545
21480,-0.898308 0.218314 -8.543341 -0.008727 -0.052905 0.000000
21500,-0.902212 0.224388 -8.537267 -0.006000 -0.050178 -0.000545
21520,-0.893983 0.229521 -8.523514 -0.006545 -0.051269 0.001091
21540,-0.903935 0.230680 -8.526664 -0.003818 -0.049087 -0.001091
21560,-0.904930 0.230581 -8.548312 -0.006000 -0.049087 -0.002727
21580,-0.898565 0.220443 -8.530437 -0.007090 -0.051814 0.000545
21600,-0.897928 0.214042 -8.547612 -0.012545 -0.053996 -0.000545
21620,-0.902174 0.217927 -8.537263 -0.006545 -0.045269 -0.001091
21640,-0.909064 0.221548 -8.527177 -0.006545 -0.049087 0.001091
21660,-0.898978 0.231176 -8.526169 -0.006000 -0.050724 -0.002182
21680,-0.897970 0.231277 -8.534687 -0.005454 -0.048542 0.000000
21700,-0.900024 0.233226 -8.530582 -0.010363 -0.051814 -0.001091
21720,-0.911003 0.227819 -8.546764 -0.008727 -0.049087 -0.000545
21740,-0.888398 0.232234 -8.516491 -0.013090 -0.051269 0.001636
21760,-0.899067 0.218238 -8.517558 -0.008181 -0.050178 0.000545
21780,-0.891514 0.214684 -8.525422 -0.007090 -0.052360 -0.001091
21800,-0.903688 0.224241 -8.543879 -0.005454 -0.047997 -0.001636
21820,-0.898441 0.216146 -8.534735 -0.009817 -0.049633 -0.001636
21840,-0.910845 0.227835 -8.533820 -0.006545 -0.047997 -0.000545
21860,-0.907776 0.228141 -8.555061 -0.006000 -0.050724 0.000545
21880,-0.898849 0.222570 -8.556324 -0.007090 -0.051269 0.000000
21900,-0.893647 0.223090 -8.512707 -0.010363 -0.056178 -0.001091
21920,-0.893127 0.231761 -8.519119 -0.008181 -0.053451 -0.001091
21940,-0.897385 0.227026 -8.504460 -0.009272 -0.054542 -0.000545
21960,-0.908585 0.225906 -8.544368 -0.007090 -0.052360 -0.000545
21980,-0.903240 0.226440 -8.548143 -0.009817 -0.049633 -0.001091
22000,-0.896241 0.227140 -8.502192 -0.007090 -0.051269 -0.002182
22020,-0.906315 0.217513 -8.520438 -0.009272 -0.045269 -0.000545
22040,-0.913787 0.227540 -8.529804 -0.007636 -0.052905 -0.001636
22060,-0.895141 0.220786 -8.515011 -0.009272 -0.050724 0.000000
22080,-0.901896 0.222265 -8.550164 -0.006000 -0.051814 -0.001091
22100,-0.900416 0.218103 -8.526313 -0.006545 -0.051269 -0.002182
22120,-0.900268 0.215963 -8.537072 -0.011454 -0.050178 0.000000
22140,-0.889479 0.219197 -8.527373 -0.007090 -0.051814 -0.000545
22160,-0.903484 0.222106 -8.530929 -0.011999 -0.051814 -0.001636
22180,-0.904885 0.217656 -8.511675 -0.007636 -0.053451 -0.001636
22200,-0.902870 0.217858 -8.533022 -0.003272 -0.044724 0.000545
22220,-0.896204 0.224989 -8.532355 -0.007090 -0.051269 -0.000545
22240,-0.895537 0.225056 -8.538754 -0.008727 -0.055087 -0.001636
22260,-0.899781 0.231096 -8.541333 -0.008181 -0.056178 -0.001091
22280,-0.887276 0.232346 -8.514224 -0.006545 -0.047997 -0.002182
22300,-0.898954 0.209630 -8.549870 -0.009817 -0.050724 -0.001091
22320,-0.897967 0.218348 -8.554081 -0.007090 -0.047451 -0.001091
22340,-0.902178 0.213617 -8.513559 -0.009817 -0.051269 -0.001636
22360,-0.904754 0.224134 -8.515972 -0.005454 -0.049087 -0.001091
22380,-0.902857 0.228633 -8.533021 -0.005454 -0.047451 -0.001091
22400,-0.898358 0.231238 -8.511023 -0.005454 -0.050178 -0.000545
22420,-0.897908 0.226973 -8.528216 -0.010363 -0.052360 -0.000545
22440,-0.906482 0.219651 -8.533383 -0.008727 -0.053451 -0.002727
22460,-0.896565 0.229263 -8.534547 -0.007636 -0.051814 0.001636
22480,-0.906348 0.226129 -8.535525 -0.013090 -0.057269 -0.002182
22500,-0.907326 0.213102 -8.537778 -0.008727 -0.049087 -0.002182
22520,-0.894495 0.225160 -8.523565 -0.005454 -0.050724 -0.000545
22540,-0.899676 0.231106 -8.526238 -0.005454 -0.049633 -0.000545
22560,-0.898040 0.233425 -8.536849 -0.009817 -0.052905 0.000545
22580,-0.902186 0.222236 -8.543728 -0.004363 -0.049633 -0.001636
22600,-0.893981 0.229521 -8.525669 -0.010363 -0.055632 0.000545
22620,-0.903935 0.224216 -8.539594 -0.004363 -0.046906 0.000000
22640,-0.896311 0.222823 -8.540986 -0.006545 -0.049087 0.000545
22660,-0.897703 0.211910 -8.532506 -0.004909 -0.047997 -0.000545
22680,-0.899997 0.224610 -8.549973 -0.008181 -0.050724 -0.001091
22700,-0.902381 0.226526 -8.556677 -0.007636 -0.057814 -0.000545
22720,-0.906929 0.223916 -8.542048 -0.007636 -0.046906 -0.000545
22740,-0.898765 0.222578 -8.554160 -0.004909 -0.047451 -0.001636
22760,-0.910878 0.229986 -8.518739 -0.004909 -0.048542 -0.000545
22780,-0.886231 0.236761 -8.544288 -0.007636 -0.052360 -0.001636
22800,-0.911779 0.216967 -8.518829 -0.007090 -0.051269 -0.000545
22820,-0.890630 0.227701 -8.503785 -0.002727 -0.051814 -0.001636
22840,-0.899290 0.211751 -8.513270 -0.002727 -0.043088 -0.001636
22860,-0.893691 0.236015 -8.506247 -0.006000 -0.053996 -0.001091
22880,-0.903906 0.215599 -8.561139 -0.008727 -0.052360 0.000000
22900,-0.894153 0.225194 -8.495518 -0.006000 -0.053451 0.000545
22920,-0.888868 0.221413 -8.501454 -0.007636 -0.053451 -0.001091
22940,-0.903423 0.222112 -8.528768 -0.008181 -0.053451 0.000000
22960,-0.907034 0.219596 -8.516200 -0.007636 -0.055632 -0.001091
22980,-0.892311 0.221069 -8.521193 -0.009817 -0.052360 0.000000
23000,-0.892993 0.227465 -8.527725 -0.009817 -0.052360 -0.001636
23020,-0.890907 0.238448 -8.518897 -0.007090 -0.050178 -0.000545
23040,-0.895008 0.218644 -8.527926 -0.007090 -0.051814 -0.002182
23060,-0.901882 0.228731 -8.552318 -0.007636 -0.050178 0.000545
23080,-0.896105 0.229309 -8.506488 -0.009817 -0.047997 0.000000
23100,-0.891218 0.227642 -8.510308 -0.010363 -0.049633 -0.001636
23120,-0.899349 0.224674 -8.513276 -0.007090 -0.050724 -0.002182
23140,-0.887232 0.228041 -8.540078 -0.010908 -0.056723 0.001091
23160,-0.896795 0.218465 -8.538879 -0.008181 -0.049087 0.000000
23180,-0.899906 0.215999 -8.528417 -0.006545 -0.053451 -0.001636
23200,-0.895908 0.233638 -8.521552 -0.007090 -0.053451 -0.002182
23220,-0.910592 0.223550 -8.559653 -0.005454 -0.051814 -0.000545
23240,-0.905596 0.219740 -8.539760 -0.006545 -0.050178 -0.000545
23260,-0.892167 0.223238 -8.534107 -0.007090 -0.053451 -0.001636
23280,-0.892979 0.223157 -8.532033 -0.006000 -0.046906 -0.000545
23300,-0.897370 0.220563 -8.521698 -0.009272 -0.051269 -0.001091
23320,-0.908583 0.217286 -8.540058 -0.009817 -0.051269 0.000000
23340,-0.898930 0.222561 -8.532628 -0.005454 -0.049087 0.000000
23360,-0.900120 0.224597 -8.515509 -0.007090 -0.053996 0.001636
23380,-0.895929 0.235791 -8.519399 -0.007636 -0.055087 -0.001091
23400,-0.904129 0.217732 -8.522374 -0.006000 -0.052360 0.001636
23420,-0.898485 0.224761 -8.532584 -0.008727 -0.052905 -0.000545
23440,-0.893611 0.220939 -8.512703 -0.002727 -0.046360 -0.001091
23460,-0.901743 0.217970 -8.530755 -0.009817 -0.052360 -0.001091
23480,-0.898246 0.214010 -8.545489 -0.006545 -0.053451 -0.000545
23500,-0.904361 0.215554 -8.548256 -0.003272 -0.051269 -0.001636
23520,-0.907127 0.221742 -8.548532 -0.004909 -0.046360 -0.001091
23540,-0.894475 0.227317 -8.532183 -0.006000 -0.046360 -0.001636
23560,-0.899674 0.222487 -8.539167 -0.007090 -0.056723 -0.000545
23580,-0.904504 0.230624 -8.541805 -0.006545 -0.051814 -0.000545
23600,-0.913606 0.223249 -8.534096 -0.003818 -0.051814 -0.002727
23620,-0.901587 0.230915 -8.502726 -0.007090 -0.056723 -0.002182
23640,-0.893921 0.227372 -8.495495 -0.006000 -0.050724 -0.001091
23660,-0.903929 0.211287 -8.543902 -0.008727 -0.049087 -0.001091
23680,-0.894155 0.223039 -8.527842 -0.008181 -0.056178 0.001091
23700,-0.903952 0.228524 -8.546060 -0.007090 -0.050724 -0.002727
23720,-0.915706 0.231658 -8.547235 -0.004909 -0.049087 -0.001636
23740,-0.901797 0.215810 -8.550154 -0.006000 -0.048542 -0.000545
23760,-0.898252 0.226939 -8.526096 -0.006545 -0.048542 0.000000
23780,-0.904362 0.209089 -8.524552 -0.003818 -0.051814 -0.000545
23800,-0.900663 0.222388 -8.526337 -0.004909 -0.049633 -0.001091
23820,-0.911067 0.219193 -8.553236 -0.002727 -0.050724 -0.002727
23840,-0.912108 0.229863 -8.551185 -0.005454 -0.049087 0.000000
23860,-0.901438 0.224466 -8.547963 -0.004909 -0.053451 0.000000
23880,-0.913300 0.223279 -8.523291 -0.007636 -0.054542 -0.007636
23900,-0.892937 0.229625 -8.538494 -0.004909 -0.051814 -0.017453
23920,-0.897366 0.220563 -8.564795 -0.010908 -0.055087 -0.004363
23940,-0.891344 0.219010 -8.529715 -0.007636 -0.053451 0.000545
23960,-0.901516 0.235232 -8.522113 -0.009817 -0.049633 -0.000545
23980,-0.900378 0.224571 -8.532773 -0.010908 -0.047451 -0.001091
24000,-0.900265 0.220273 -8.560775 -0.004909 -0.047451 -0.000545
24020,-0.913182 0.216827 -8.559912 -0.005454 -0.050178 -0.001636
24040,-0.899390 0.224670 -8.496041 -0.006000 -0.048542 -0.002182
24060,-0.893701 0.227394 -8.504092 -0.007636 -0.049087 -0.001636
24080,-0.897442 0.220555 -8.510931 -0.008181 -0.053451 0.000000
24100,-0.895661 0.220733 -8.515062 -0.006000 -0.053451 -0.001636
24120,-0.904103 0.222044 -8.554694 -0.006000 -0.048542 -0.000545
24140,-0.898482 0.224761 -8.498106 -0.006000 -0.047997 0.000000
24160,-0.897920 0.231282 -8.513134 -0.004909 -0.049633 -0.000545
24180,-0.904329 0.224176 -8.518085 -0.005454 -0.051269 -0.000545
24200,-0.900660 0.218079 -8.532802 -0.005454 -0.053996 -0.000545
24220,-0.900293 0.224580 -8.524145 -0.006000 -0.047451 -0.000545
24240,-0.893791 0.225230 -8.534269 -0.006000 -0.050178 -0.000545
24260,-0.903916 0.232837 -8.541746 -0.006545 -0.052905 -0.002727
24280,-0.894154 0.227349 -8.519221 -0.007636 -0.049633 -0.000545
24300,-0.899642 0.231110 -8.508996 -0.006545 -0.050724 -0.001091
24320,-0.904501 0.222004 -8.505173 -0.007636 -0.050178 -0.000545
24340,-0.898522 0.222602 -8.519658 -0.004909 -0.050178 0.000000
24360,-0.895769 0.220723 -8.536622 -0.004909 -0.048542 0.000545
24380,-0.895494 0.218595 -8.508581 -0.006000 -0.050178 0.000000
24400,-0.884692 0.226140 -8.522585 -0.007090 -0.050724 -0.001636
24420,-0.909470 0.223662 -8.540147 -0.008727 -0.053996 0.000000
24440,-0.905483 0.226216 -8.533283 -0.010908 -0.054542 -0.001636
24460,-0.894311 0.220869 -8.517082 -0.004363 -0.050178 -0.002727
24480,-0.903968 0.226367 -8.546062 -0.008181 -0.052360 -0.001091
